complexity,loss,equation,score,sympy_format,lambda_format
1,0.12774588,B02,0.0,B02,PySRFunction(X=>B02)
2,0.1276439,tanh(B02),0.0007986224462092753,tanh(B02),PySRFunction(X=>tanh(B02))
3,0.12658052,B12 * 0.55545086,0.008365728215643126,B12*0.55545086,PySRFunction(X=>B12*0.55545086)
4,0.12411202,B12 - square(B08),0.019694082519391233,-B08**2 + B12,PySRFunction(X=>-B08**2 + B12)
5,0.12036354,(B03 / B06) - 0.5198884,0.03066788179924231,B03/B06 - 1*0.5198884,PySRFunction(X=>B03/B06 - 1*0.5198884)
6,0.119746186,square(B12 / B08) * B03,0.005142276997067869,B03*(B12**2/B08**2),PySRFunction(X=>B03*(B12**2/B08**2))
7,0.11841871,B03 + ((B08 - B12) / -0.49422884),0.011147652482832641,B03 + (B08 - B12)/(-0.49422884),PySRFunction(X=>B03 + (B08 - B12)/(-0.49422884))
8,0.118276395,B03 + tanh((B08 - B12) / -0.4773935),0.0012025176198681518,B03 + tanh((B08 - B12)/(-0.4773935)),PySRFunction(X=>B03 + tanh((B08 - B12)/(-0.4773935)))
9,0.11435034,(B02 / ((B08 + 0.30372924) - B12)) - B08,0.0337573222023911,B02/(B08 - B12 + 0.30372924) - B08,PySRFunction(X=>B02/(B08 - B12 + 0.30372924) - B08)
10,0.1141715,(tanh(B02) / ((B08 - B12) + 0.30064517)) - B08,0.0015651898874126592,-B08 + tanh(B02)/(B08 - B12 + 0.30064517),PySRFunction(X=>-B08 + tanh(B02)/(B08 - B12 + 0.30064517))
11,0.11224462,(B03 / ((B08 + 0.30334643) - B12)) - (B08 / 0.63912374),0.01702110716122723,B03/(B08 - B12 + 0.30334643) - B08/0.63912374,PySRFunction(X=>B03/(B08 - B12 + 0.30334643) - B08/0.63912374)
12,0.11143936,((B03 / (B08 + (0.24727489 - tanh(B12)))) - B12) - B08,0.007200010288891878,B03/(B08 - tanh(B12) + 0.24727489) - B08 - B12,PySRFunction(X=>B03/(B08 - tanh(B12) + 0.24727489) - B08 - B12)
13,0.11138726,(((B03 / ((B08 + 0.31332943) - B12)) - B08) / 0.7051036) - B12,0.0004676281581565307,-B12 + (B03/(B08 - B12 + 0.31332943) - B08)/0.7051036,PySRFunction(X=>-B12 + (B03/(B08 - B12 + 0.31332943) - B08)/0.7051036)
14,0.1111032,(((B03 / ((B08 + 0.25908506) - tanh(B12))) - B08) - B12) / 0.80936426,0.0025534591851074425,(B03/(B08 - tanh(B12) + 0.25908506) - B08 - B12)/0.80936426,PySRFunction(X=>(B03/(B08 - tanh(B12) + 0.25908506) - B08 - B12)/0.80936426)
15,0.11102977,(((B03 / (tanh(B08 - tanh(B12)) + 0.2589693)) - B08) - B12) / 0.8093578,0.0006611355592524931,(B03/(tanh(B08 - tanh(B12)) + 0.2589693) - B08 - B12)/0.8093578,PySRFunction(X=>(B03/(tanh(B08 - tanh(B12)) + 0.2589693) - B08 - B12)/0.8093578)
