complexity,loss,equation,score,sympy_format,lambda_format
1,0.2179447,B06,0.0,B06,PySRFunction(X=>B06)
2,0.21786492,tanh(B06),0.00036612317502847115,tanh(B06),PySRFunction(X=>tanh(B06))
3,0.21609333,0.5999986 - B12,0.008164840013307488,0.5999986 - B12,PySRFunction(X=>0.5999986 - B12)
4,0.2107566,sqrt(B05 - B02),0.025006484578790514,sqrt(-B02 + B05),PySRFunction(X=>sqrt(-B02 + B05))
5,0.19985208,0.8317737 - (B02 / B05),0.053126420208558935,0.8317737 - B02/B05,PySRFunction(X=>0.8317737 - B02/B05)
6,0.19478849,log(B05 * (0.6930031 / B02)),0.02566318968855188,log(0.6930031*B05/B02),PySRFunction(X=>log(0.6930031*B05/B02))
7,0.1869363,(B05 + (B02 * -1.3711824)) / B12,0.04114638610868421,(B02*(-1.3711824) + B05)/B12,PySRFunction(X=>(B02*(-1.3711824) + B05)/B12)
8,0.18684892,(B05 + tanh(B02 * -1.3989573)) / B12,0.00046754123446476133,(B05 + tanh(B02*(-1.3989573)))/B12,PySRFunction(X=>(B05 + tanh(B02*(-1.3989573)))/B12)
9,0.18641609,((B06 + (B02 * -1.1803117)) / B12) + -0.14337887,0.002319157608679685,-0.14337887 + (B02*(-1.1803117) + B06)/B12,PySRFunction(X=>-0.14337887 + (B02*(-1.1803117) + B06)/B12)
10,0.18617445,(tanh(B02 * -1.4620988) + B05) / (B12 - 0.028085668),0.001297080886048941,(B05 + tanh(B02*(-1.4620988)))/(B12 - 1*0.028085668),PySRFunction(X=>(B05 + tanh(B02*(-1.4620988)))/(B12 - 1*0.028085668))
11,0.18542363,(((B05 * 1.2221193) + (B02 * -1.4757248)) / B12) + -0.18780267,0.004041038219249957,-0.18780267 + (B02*(-1.4757248) + B05*1.2221193)/B12,PySRFunction(X=>-0.18780267 + (B02*(-1.4757248) + B05*1.2221193)/B12)
12,0.18520051,(((tanh(B05) * 1.3076257) + (B02 * -1.4525963)) / B12) + -0.24846943,0.0012040231753615552,-0.24846943 + (B02*(-1.4525963) + tanh(B05)*1.3076257)/B12,PySRFunction(X=>-0.24846943 + (B02*(-1.4525963) + tanh(B05)*1.3076257)/B12)
13,0.1849504,((1.3519105 - B02) * (((B02 * -1.1370701) + B05) / B12)) + -0.22658901,0.0013513949651725989,-0.22658901 + (1.3519105 - B02)*(B02*(-1.1370701) + B05)/B12,PySRFunction(X=>-0.22658901 + (1.3519105 - B02)*(B02*(-1.1370701) + B05)/B12)
14,0.1846786,(0.21782483 + (square(B06) - B12)) + (((B02 * -1.4535407) + B05) / B12),0.0014706640928531087,B06**2 - B12 + 0.21782483 + (B02*(-1.4535407) + B05)/B12,PySRFunction(X=>B06**2 - B12 + 0.21782483 + (B02*(-1.4535407) + B05)/B12)
15,0.18460292,(square(B06) + (((B05 + (tanh(B02) * -1.4960244)) / B12) + 0.23356174)) - B12,0.00040987700147847355,B06**2 - B12 + 0.23356174 + (B05 + tanh(B02)*(-1.4960244))/B12,PySRFunction(X=>B06**2 - B12 + 0.23356174 + (B05 + tanh(B02)*(-1.4960244))/B12)
