complexity,loss,equation,score,sympy_format,lambda_format
1,0.12949516,B02,0.0,B02,PySRFunction(X=>B02)
2,0.12938303,tanh(B02),0.0008662761974052343,tanh(B02),PySRFunction(X=>tanh(B02))
3,0.12735969,B12 - 0.1230894,0.015761941678483566,B12 - 1*0.1230894,PySRFunction(X=>B12 - 1*0.1230894)
4,0.1244091,B12 - square(B07),0.023439959292816576,-B07**2 + B12,PySRFunction(X=>-B07**2 + B12)
5,0.1221935,(B12 - B08) + B02,0.017969474921652094,B02 - B08 + B12,PySRFunction(X=>B02 - B08 + B12)
6,0.12136588,B02 * square(B12 / B06),0.006796069076931143,B02*(B12**2/B06**2),PySRFunction(X=>B02*(B12**2/B06**2))
7,0.11958458,((B02 + B12) - B07) / 0.7005667,0.014785881317996342,(B02 - B07 + B12)/0.7005667,PySRFunction(X=>(B02 - B07 + B12)/0.7005667)
8,0.11740608,0.044119854 / square((B02 - B07) / B12),0.01838520862909525,0.044119854/(((B02 - B07)**2/B12**2)),PySRFunction(X=>0.044119854/(((B02 - B07)**2/B12**2)))
9,0.114832744,(((B12 / B08) * 3.3192775) * B02) - B08,0.02216202511243035,B12*3.3192775*B02/B08 - B08,PySRFunction(X=>B12*3.3192775*B02/B08 - B08)
10,0.11412411,((B12 * tanh(B02 * 3.7827325)) / B08) - B08,0.006190129278832085,-B08 + B12*tanh(B02*3.7827325)/B08,PySRFunction(X=>-B08 + B12*tanh(B02*3.7827325)/B08)
11,0.11115313,(B02 * (B12 * ((7.675286 / B08) - 10.838616))) + -0.4331551,0.026377740260464907,B02*B12*(-1*10.838616 + 7.675286/B08) - 0.4331551,PySRFunction(X=>B02*B12*(-1*10.838616 + 7.675286/B08) - 0.4331551)
13,0.11106265,(B06 + (B02 * (((9.510811 / B08) - 16.831787) * B12))) - 0.730029,0.00040717182641215904,B02*B12*(-1*16.831787 + 9.510811/B08) + B06 - 1*0.730029,PySRFunction(X=>B02*B12*(-1*16.831787 + 9.510811/B08) + B06 - 1*0.730029)
14,0.11092029,tanh(B06 - 0.76944786) + (((9.274506 / B08) - 15.947418) * (B02 * B12)),0.001282621263747257,B02*B12*(-1*15.947418 + 9.274506/B08) + tanh(B06 - 1*0.76944786),PySRFunction(X=>B02*B12*(-1*15.947418 + 9.274506/B08) + tanh(B06 - 1*0.76944786))
15,0.11053101,B12 * ((((B02 * B12) * ((6.8916483 / B08) - 8.968795)) - 0.40996787) / B07),0.003515720169334476,B12*(B02*B12*(-1*8.968795 + 6.8916483/B08) - 1*0.40996787)/B07,PySRFunction(X=>B12*(B02*B12*(-1*8.968795 + 6.8916483/B08) - 1*0.40996787)/B07)
