complexity,loss,equation,score,sympy_format,lambda_format
1,0.21546128,B06,0.0,B06,PySRFunction(X=>B06)
3,0.21521759,B06 + 0.015601162,0.00056582768039371,B06 + 0.015601162,PySRFunction(X=>B06 + 0.015601162)
4,0.20730063,sqrt(B04 - B02),0.03747950435456116,sqrt(-B02 + B04),PySRFunction(X=>sqrt(-B02 + B04))
5,0.20233761,(B02 - B05) / -0.44225344,0.024232419604855168,(B02 - B05)/(-0.44225344),PySRFunction(X=>(B02 - B05)/(-0.44225344))
6,0.18556991,square((B02 - B05) / B12),0.08650595454212318,(B02 - B05)**2/B12**2,PySRFunction(X=>(B02 - B05)**2/B12**2)
7,0.18430829,((B05 - B02) / B12) + -0.20571251,0.006821839690557113,-0.20571251 + (-B02 + B05)/B12,PySRFunction(X=>-0.20571251 + (-B02 + B05)/B12)
9,0.18251617,(((B05 - B02) * 1.294599) / B12) + -0.360202,0.004885536418052602,-0.360202 + (-B02 + B05)*1.294599/B12,PySRFunction(X=>-0.360202 + (-B02 + B05)*1.294599/B12)
10,0.18217824,(tanh((B05 - B02) / B12) * 1.7801458) + -0.52425885,0.0018532233423408265,tanh((-B02 + B05)/B12)*1.7801458 - 0.52425885,PySRFunction(X=>tanh((-B02 + B05)/B12)*1.7801458 - 0.52425885)
11,0.18138613,((((B05 - B02) * 1.557385) + -0.051192943) / B12) - B06,0.004357474597162789,-B06 + ((-B02 + B05)*1.557385 - 0.051192943)/B12,PySRFunction(X=>-B06 + ((-B02 + B05)*1.557385 - 0.051192943)/B12)
12,0.1809957,(((B05 + tanh(-0.03375206 - B02)) * 1.5403311) / B12) - B06,0.0021547998202290975,-B06 + (B05 + tanh(-B02 - 0.03375206))*1.5403311/B12,PySRFunction(X=>-B06 + (B05 + tanh(-B02 - 0.03375206))*1.5403311/B12)
13,0.1808586,((((B05 - tanh(tanh(B02))) + -0.03349058) * 1.5327437) / B12) - B06,0.0007577635891589751,-B06 + (B05 - tanh(tanh(B02)) - 0.03349058)*1.5327437/B12,PySRFunction(X=>-B06 + (B05 - tanh(tanh(B02)) - 0.03349058)*1.5327437/B12)
14,0.18061997,(2.5360937 - (B02 / 0.23126094)) * (tanh((B04 - B02) / B12) + -0.25179976),0.00132029976031403,(2.5360937 - B02/0.23126094)*(tanh((-B02 + B04)/B12) - 0.25179976),PySRFunction(X=>(2.5360937 - B02/0.23126094)*(tanh((-B02 + B04)/B12) - 0.25179976))
15,0.18061426,(2.5360937 - (tanh(B02) / 0.23126094)) * (tanh((B04 - B02) / B12) + -0.25179976),3.161383681973429e-05,(2.5360937 - tanh(B02)/0.23126094)*(tanh((-B02 + B04)/B12) - 0.25179976),PySRFunction(X=>(2.5360937 - tanh(B02)/0.23126094)*(tanh((-B02 + B04)/B12) - 0.25179976))
