complexity,loss,equation,score,sympy_format,lambda_format
1,0.12338831,B03,0.0,B03,PySRFunction(X=>B03)
2,0.12316382,tanh(B03),0.0018210352677727676,tanh(B03),PySRFunction(X=>tanh(B03))
3,0.11970454,B04 - 0.13045831,0.028488799140724445,B04 - 1*0.13045831,PySRFunction(X=>B04 - 1*0.13045831)
4,0.117243566,square(B03) / B12,0.02077300837807263,B03**2/B12,PySRFunction(X=>B03**2/B12)
6,0.11646114,B03 * square(B03 / B12),0.003347938245289012,B03*(B03**2/B12**2),PySRFunction(X=>B03*(B03**2/B12**2))
7,0.116433084,B03 * square(B03 / tanh(B12)),0.00024093341306496253,B03*(B03**2/tanh(B12)**2),PySRFunction(X=>B03*(B03**2/tanh(B12)**2))
8,0.11605956,square((B03 * 0.9091005) / B12) * B04,0.0032132141039118837,B04*(0.82646371910025*B03**2/B12**2),PySRFunction(X=>B04*(0.82646371910025*B03**2/B12**2))
9,0.11593431,square(B03 * (0.93031937 / B12)) * tanh(B04),0.001079770014346698,(0.865494130197197*B03**2/B12**2)*tanh(B04),PySRFunction(X=>(0.865494130197197*B03**2/B12**2)*tanh(B04))
10,0.11469546,square(B03 / (B11 / -2.3027022)) * (B11 - B12),0.010743295763461478,(5.30243742188484*B03**2/B11**2)*(B11 - B12),PySRFunction(X=>(5.30243742188484*B03**2/B11**2)*(B11 - B12))
11,0.114581205,square(B03 * (-2.3136601 / B11)) * tanh(B11 - B12),0.0009966562402473134,(5.35302305833201*B03**2/B11**2)*tanh(B11 - B12),PySRFunction(X=>(5.35302305833201*B03**2/B11**2)*tanh(B11 - B12))
12,0.11278007,(square(B03 / (B11 / -1.4934517)) / B11) * (B11 - B12),0.01584414653843942,(2.23039798023289*B03**2/B11**2)*(B11 - B12)/B11,PySRFunction(X=>(2.23039798023289*B03**2/B11**2)*(B11 - B12)/B11)
13,0.11265506,(B11 - B12) * ((((B03 / B11) + -0.33605328) / B11) / 0.31500912),0.0011090552995316441,(B11 - B12)*(B03/B11 - 0.33605328)/(0.31500912*B11),PySRFunction(X=>(B11 - B12)*(B03/B11 - 0.33605328)/(0.31500912*B11))
14,0.11204537,(square(B03 / (B11 / -1.5965738)) * ((B11 - B12) + -0.010244011)) / B11,0.005426705202441367,(2.54904789884644*B03**2/B11**2)*(B11 - B12 - 0.010244011)/B11,PySRFunction(X=>(2.54904789884644*B03**2/B11**2)*(B11 - B12 - 0.010244011)/B11)
15,0.11197205,(tanh(B11 - B12) + -0.01039532) * (square(B03 / (B11 / -1.6044722)) / B11),0.0006545919743033888,(2.57433104057284*B03**2/B11**2)*(tanh(B11 - B12) - 0.01039532)/B11,PySRFunction(X=>(2.57433104057284*B03**2/B11**2)*(tanh(B11 - B12) - 0.01039532)/B11)
