complexity,loss,equation,score,sympy_format,lambda_format
1,0.21856445,0.32268915,0.0,0.322689150000000,PySRFunction(X=>0.322689150000000)
3,0.20656763,0.09046226 / B05,0.028226535940462278,0.09046226/B05,PySRFunction(X=>0.09046226/B05)
5,0.20515129,0.06685361 / (B05 - 0.059778824),0.0034400789428194792,0.06685361/(B05 - 1*0.059778824),PySRFunction(X=>0.06685361/(B05 - 1*0.059778824))
6,0.20131701,(B02 / square(B04)) * 0.15545312,0.018866877129401074,B02*0.15545312/B04**2,PySRFunction(X=>B02*0.15545312/B04**2)
7,0.20128931,tanh(B02) * square(0.3955691 / B04),0.00013760340395898107,(0.15647491287481/B04**2)*tanh(B02),PySRFunction(X=>(0.15647491287481/B04**2)*tanh(B02))
8,0.19996244,(0.01849426 / square(B05)) + (B12 - 0.21707566),0.00661367750554787,B12 - 1*0.21707566 + 0.01849426/(B05**2),PySRFunction(X=>B12 - 1*0.21707566 + 0.01849426/(B05**2))
9,0.19995846,(0.018523103 / tanh(square(B05))) + (B12 - 0.21806264),1.990393600395358e-05,B12 - 1*0.21806264 + 0.018523103/tanh(B05**2),PySRFunction(X=>B12 - 1*0.21806264 + 0.018523103/tanh(B05**2))
10,0.19520769,B12 + ((0.025599157 / square(B04)) + (-0.05108573 / B02)),0.0240455762805912,B12 + 0.025599157/(B04**2) - 0.05108573/B02,PySRFunction(X=>B12 + 0.025599157/(B04**2) - 0.05108573/B02)
12,0.19517314,(0.02603988 / square(B04)) + ((-0.05498638 / B02) + (B12 - -0.022796191)),8.85033214622908e-05,B12 - 1*(-0.022796191) + 0.02603988/(B04**2) - 0.05498638/B02,PySRFunction(X=>B12 - 1*(-0.022796191) + 0.02603988/(B04**2) - 0.05498638/B02)
13,0.19473737,(B12 + ((sqrt(B06) / square(B04)) * 0.0825527)) + (-0.08658707 / B02),0.0022352317788768552,B12 + 0.0825527*sqrt(B06)/B04**2 - 0.08658707/B02,PySRFunction(X=>B12 + 0.0825527*sqrt(B06)/B04**2 - 0.08658707/B02)
14,0.19460224,(-0.084493935 / B02) + (((sqrt(B06) / square(B04)) * 0.08150675) + tanh(B12)),0.0006941497959888457,tanh(B12) + 0.08150675*sqrt(B06)/B04**2 - 0.084493935/B02,PySRFunction(X=>tanh(B12) + 0.08150675*sqrt(B06)/B04**2 - 0.084493935/B02)
15,0.19407545,(-0.07103437 / B02) + (B12 + (((sqrt(B06) / square(B04)) * 0.07921298) - 0.092935495)),0.0027106794967394965,B12 - 0.092935495 + 0.07921298*sqrt(B06)/B04**2 - 0.07103437/B02,PySRFunction(X=>B12 - 0.092935495 + 0.07921298*sqrt(B06)/B04**2 - 0.07103437/B02)
