complexity,loss,equation,score,sympy_format,lambda_format
1,0.12988378,B02,0.0,B02,PySRFunction(X=>B02)
2,0.12975866,tanh(B02),0.0009637870425589244,tanh(B02),PySRFunction(X=>tanh(B02))
3,0.12761477,B12 - 0.123082764,0.016660146993691345,B12 - 1*0.123082764,PySRFunction(X=>B12 - 1*0.123082764)
4,0.12425721,B12 - square(B07),0.02666242510081697,-B07**2 + B12,PySRFunction(X=>-B07**2 + B12)
5,0.122216836,B12 - (B08 - B02),0.016556880073920702,B12 - (-B02 + B08),PySRFunction(X=>B12 - (-B02 + B08))
6,0.12146256,square(B12 / B06) * B02,0.00619074424320379,B02*(B12**2/B06**2),PySRFunction(X=>B02*(B12**2/B06**2))
7,0.119641766,(B12 + (B02 - B07)) * 1.4247313,0.015104072542738026,(B02 - B07 + B12)*1.4247313,PySRFunction(X=>(B02 - B07 + B12)*1.4247313)
8,0.11719522,square(B12 / (B07 - B02)) * 0.044118922,0.020660903274073602,(B12**2/(-B02 + B07)**2)*0.044118922,PySRFunction(X=>(B12**2/(-B02 + B07)**2)*0.044118922)
9,0.11617136,((B12 * -0.22427039) / (B02 - B08)) + -0.27881697,0.008774748890241518,B12*(-0.22427039)/(B02 - B08) - 0.27881697,PySRFunction(X=>B12*(-0.22427039)/(B02 - B08) - 0.27881697)
10,0.11353926,((square(B12) * -0.79740214) / (B02 - B08)) - B12,0.022917662243527297,B12**2*(-0.79740214)/(B02 - B08) - B12,PySRFunction(X=>B12**2*(-0.79740214)/(B02 - B08) - B12)
11,0.112661034,((square(B12) * -0.812235) / (tanh(B02) - B08)) - B12,0.007765068712155253,B12**2*(-0.812235)/(-B08 + tanh(B02)) - B12,PySRFunction(X=>B12**2*(-0.812235)/(-B08 + tanh(B02)) - B12)
12,0.11233671,(square(B12) * (-0.8240215 / (tanh(tanh(B02)) - B08))) - B12,0.0028829109026630236,B12**2*(-0.8240215)/(-B08 + tanh(tanh(B02))) - B12,PySRFunction(X=>B12**2*(-0.8240215)/(-B08 + tanh(tanh(B02))) - B12)
13,0.11221876,(square(B12) * ((0.86114675 / (B08 - tanh(B02))) - B08)) - B12,0.0010505200416396163,B12**2*(-B08 + 0.86114675/(B08 - tanh(B02))) - B12,PySRFunction(X=>B12**2*(-B08 + 0.86114675/(B08 - tanh(B02))) - B12)
14,0.11192727,(square(B12) * ((0.87351906 / (B08 - tanh(tanh(B02)))) - B08)) - B12,0.0026008951781935287,B12**2*(-B08 + 0.87351906/(B08 - tanh(tanh(B02)))) - B12,PySRFunction(X=>B12**2*(-B08 + 0.87351906/(B08 - tanh(tanh(B02)))) - B12)
15,0.11185793,(square(B12) * ((0.8842919 / (B08 - tanh(tanh(tanh(B02))))) - B08)) - B12,0.000619701412059898,B12**2*(-B08 + 0.8842919/(B08 - tanh(tanh(tanh(B02))))) - B12,PySRFunction(X=>B12**2*(-B08 + 0.8842919/(B08 - tanh(tanh(tanh(B02))))) - B12)
