complexity,loss,equation,score,sympy_format,lambda_format
1,0.12061683,B03,0.0,B03,PySRFunction(X=>B03)
2,0.11866503,square(B06),0.016314176841406215,B06**2,PySRFunction(X=>B06**2)
3,0.116008095,B04 - 0.13500157,0.022644676799677434,B04 - 1*0.13500157,PySRFunction(X=>B04 - 1*0.13500157)
4,0.115385115,square(B03) / B12,0.005384613534909298,B03**2/B12,PySRFunction(X=>B03**2/B12)
5,0.115287974,square(tanh(B03)) / B12,0.0008422396055257248,tanh(B03)**2/B12,PySRFunction(X=>tanh(B03)**2/B12)
6,0.11508161,(square(B03) / B12) - 0.017420419,0.0017915911607403186,B03**2/B12 - 1*0.017420419,PySRFunction(X=>B03**2/B12 - 1*0.017420419)
7,0.11482814,B03 / (B12 / (B04 + -0.09398152)),0.0022049530539157407,B03/((B12/(B04 - 0.09398152))),PySRFunction(X=>B03/((B12/(B04 - 0.09398152))))
8,0.114577316,B04 / (B12 + square(B12 / B03)),0.002186731774584163,B04/(B12 + B12**2/B03**2),PySRFunction(X=>B04/(B12 + B12**2/B03**2))
9,0.114513956,(B04 * 0.47126618) / ((B12 / B03) - 0.35921067),0.0005531419949993077,B04*0.47126618/(-1*0.35921067 + B12/B03),PySRFunction(X=>B04*0.47126618/(-1*0.35921067 + B12/B03))
10,0.114475064,(B04 * 0.3644028) / tanh((B12 / B03) - 0.41274872),0.0003396844125885244,B04*0.3644028/tanh(-1*0.41274872 + B12/B03),PySRFunction(X=>B04*0.3644028/tanh(-1*0.41274872 + B12/B03))
11,0.11321897,B03 * (B12 / ((B12 / B04) - (0.84345317 - B06))),0.011033286382530354,B03*B12/(-(0.84345317 - B06) + B12/B04),PySRFunction(X=>B03*B12/(-(0.84345317 - B06) + B12/B04))
12,0.11304693,(B12 * B03) / ((tanh(B12) / B04) - (0.8390327 - B06)),0.0015206890048696312,B03*B12/(-(0.8390327 - B06) + tanh(B12)/B04),PySRFunction(X=>B03*B12/(-(0.8390327 - B06) + tanh(B12)/B04))
14,0.11295213,B12 * (B03 / (((tanh(B12) * 0.9490778) / B04) - (0.8086064 - B06))),0.00041947079585289733,B03*B12/(-(0.8086064 - B06) + tanh(B12)*0.9490778/B04),PySRFunction(X=>B03*B12/(-(0.8086064 - B06) + tanh(B12)*0.9490778/B04))
15,0.11295209,B12 * (B03 / (((tanh(B12) * square(0.97416234)) / B04) - (0.8086064 - B06))),3.5413238406114723e-07,B03*B12/(-(0.8086064 - B06) + tanh(B12)*0.948992264674276/B04),PySRFunction(X=>B03*B12/(-(0.8086064 - B06) + tanh(B12)*0.948992264674276/B04))
