complexity,loss,equation,score,sympy_format,lambda_format
1,0.038101953,0.039638016,0.0,0.0396380160000000,PySRFunction(X=>0.0396380160000000)
2,0.037616096,square(B03),0.012833496761489994,B03**2,PySRFunction(X=>B03**2)
3,0.037544306,square(tanh(B03)),0.0019103150042214907,tanh(B03)**2,PySRFunction(X=>tanh(B03)**2)
4,0.035803977,B03 - square(B11),0.047462752273561976,B03 - B11**2,PySRFunction(X=>B03 - B11**2)
5,0.035467163,B03 - (B11 * 0.46095636),0.009451694119744166,B03 - 0.46095636*B11,PySRFunction(X=>B03 - 0.46095636*B11)
6,0.034679316,-0.16431998 - (log(B11) * B03),0.022463853967970883,-B03*log(B11) - 0.16431998,PySRFunction(X=>-B03*log(B11) - 0.16431998)
8,0.03432392,-0.25456622 - (log(B11) * (B03 * 1.4423904)),0.005150470661485635,-1.4423904*B03*log(B11) - 0.25456622,PySRFunction(X=>-1.4423904*B03*log(B11) - 0.25456622)
10,0.03397266,-0.23814918 - (B03 * (log(B11) * (B03 / B02))),0.005143201859193497,-0.23814918 - B03**2*log(B11)/B02,PySRFunction(X=>-0.23814918 - B03**2*log(B11)/B02)
11,0.0339496,-0.24052338 - (log(B11) * (B03 * (B03 / tanh(B02)))),0.0006790115901914084,-B03**2*log(B11)/tanh(B02) - 0.24052338,PySRFunction(X=>-B03**2*log(B11)/tanh(B02) - 0.24052338)
12,0.03373747,(-0.24734876 - ((log(B11) * B03) * (B03 / B02))) / 0.768012,0.006267982777397238,-0.322063665671891 - 1.30206298859914*B03**2*log(B11)/B02,PySRFunction(X=>-0.322063665671891 - 1.30206298859914*B03**2*log(B11)/B02)
13,0.03366423,(square(sqrt(B03) - B11) * ((B11 * 32.975033) - 3.9705942)) + -0.02866797,0.0021732398092588327,(sqrt(B03) - B11)**2*(32.975033*B11 - 3.9705942) - 0.02866797,PySRFunction(X=>(sqrt(B03) - B11)**2*(32.975033*B11 - 3.9705942) - 0.02866797)
14,0.033485986,(0.1295111 - B03) * ((log(B11) * (B11 - tanh(sqrt(B03)))) * -10.027959),0.005308826367145583,-10.027959*(0.1295111 - B03)*(B11 - tanh(sqrt(B03)))*log(B11),PySRFunction(X=>-10.027959*(0.1295111 - B03)*(B11 - tanh(sqrt(B03)))*log(B11))
15,0.0334701,((0.12910582 - tanh(B03)) * (log(B11) * (B11 - tanh(sqrt(B03))))) * -10.4602165,0.0004745199800981704,-10.4602165*(0.12910582 - tanh(B03))*(B11 - tanh(sqrt(B03)))*log(B11),PySRFunction(X=>-10.4602165*(0.12910582 - tanh(B03))*(B11 - tanh(sqrt(B03)))*log(B11))
